host_listings_count,accommodates,bathrooms,bedrooms,guests_included,minimum_nights,number_of_reviews,calculated_host_listings_count,price,latitude,longitude,room_type,instant_bookable
1.0,2,1.0,1.0,2,2,77,1,$105.00,52.3626490681,4.8852470603,Private room,f
1.0,2,1.0,1.0,2,1,11,1,$95.00,52.3600136662,4.8939495263,Private room,f
2.0,2,1.0,1.0,2,3,182,1,$120.00,52.3713568212,4.9050182387,Private room,f
1.0,4,1.0,1.0,2,3,1,1,$124.00,52.3599656042,4.8937578693,Private room,t
2.0,2,1.0,1.0,2,3,43,2,$119.00,52.3647648628,4.8823825288,Private room,t
1.0,2,1.0,1.0,1,3,0,1,$75.00,52.3671330499,4.9253968548,Private room,f
1.0,4,1.5,1.0,2,4,5,1,$158.00,52.3690218638,4.9117446075,Entire home/apt,f
1.0,2,1.0,1.0,1,2,1,1,$120.00,52.3632365013,4.9018974212,Entire home/apt,f
2.0,2,,1.0,1,3,20,2,$85.00,52.3585317371,4.8975109293,Private room,f
5.0,2,1.5,1.0,2,3,3,4,$169.00,52.3648531895,4.8848179409,Entire home/apt,t
1.0,2,1.0,1.0,1,3,23,1,$89.00,52.3635291077,4.910339388,Entire home/apt,t
2.0,2,1.0,1.0,2,30,43,2,$85.00,52.3637706866,4.9183133459,Entire home/apt,f
4.0,4,1.0,2.0,4,2,0,2,$220.00,52.3593672402,4.8949207643,Entire home/apt,f
1.0,4,1.0,2.0,2,5,12,1,$189.00,52.371854032,4.9174610915,Entire home/apt,f
1.0,4,1.0,2.0,1,3,5,1,$160.00,52.3605412805,4.8899583994,Entire home/apt,f
1.0,2,1.0,1.0,1,3,6,1,$95.00,52.3643056566,4.9029749542,Entire home/apt,f
2.0,4,1.0,2.0,3,3,32,1,$189.00,52.3672199671,4.9014090581000005,Entire home/apt,f
1.0,2,1.0,1.0,2,1,18,1,$85.00,52.364448519,4.8813886728,Private room,t
1.0,4,1.0,1.0,1,3,1,1,$160.00,52.3683811671,4.8974315434,Entire home/apt,f
1.0,5,1.5,4.0,4,3,14,1,$350.00,52.3604181886,4.9013311201,Entire home/apt,f
3.0,2,1.5,0.0,1,3,3,3,$100.00,52.3645255843,4.8818502857,Private room,t
2.0,4,1.0,2.0,2,2,59,2,$275.00,52.3630121775,4.8967588627000005,Entire home/apt,f
1.0,2,1.0,1.0,1,3,24,1,$95.00,52.3593007218,4.8946053721,Entire home/apt,f
1.0,2,1.0,0.0,1,1,0,1,$139.00,52.3740549577,4.9023553768,Entire home/apt,t
1.0,2,1.0,1.0,1,3,13,1,$139.00,52.366927265,4.9007298465,Entire home/apt,f
1.0,4,1.0,2.0,4,2,15,1,$300.00,52.3637504229,4.8848647483,Entire home/apt,f
1.0,2,1.0,1.0,1,7,12,1,$105.00,52.3611745439,4.9061432235,Entire home/apt,f
1.0,4,1.0,1.0,1,1,1,1,$450.00,52.3702603637,4.9036594521,Entire home/apt,f
1.0,5,1.0,3.0,1,2,24,1,$200.00,52.3707594399,4.9029471503,Entire home/apt,f
1.0,4,1.0,1.0,2,1,84,1,$175.00,52.3640245888,4.8833938994,Entire home/apt,f
1.0,3,1.0,1.0,1,3,4,1,$120.00,52.3721169651,4.9227989153,Entire home/apt,t
1.0,4,1.0,2.0,2,9,6,1,$250.00,52.3731203209,4.9024614917000005,Entire home/apt,f
1.0,2,1.0,0.0,1,2,4,1,$100.00,52.3697879868,4.9241933766,Entire home/apt,f
1.0,2,1.5,1.0,1,2,0,1,$150.00,52.3637616251,4.8852258736,Entire home/apt,f
1.0,2,1.0,1.0,1,2,44,1,$90.00,52.3648914504,4.916396429,Private room,f
2.0,2,1.0,1.0,1,1,6,2,$185.00,52.3714992809,4.9082348571,Entire home/apt,f
1.0,2,1.0,1.0,1,4,15,1,$110.00,52.3629108385,4.9011905273,Entire home/apt,f
1.0,3,1.0,0.0,1,2,5,1,$150.00,52.3647398535,4.8886286591,Entire home/apt,f
9.0,6,1.0,2.0,2,2,75,1,$125.00,52.3630942995,4.8986166806,Private room,f
1.0,2,1.0,1.0,1,3,52,1,$150.00,52.3652587803,4.9111727689,Entire home/apt,f
1.0,4,2.0,2.0,1,5,0,1,$285.00,52.3596518428,4.8891345652,Entire home/apt,t
1.0,2,1.0,1.0,1,2,0,1,$175.00,52.3689588709,4.908914047,Entire home/apt,t
1.0,4,1.0,3.0,2,3,1,1,$199.00,52.3707051576,4.9079673028,Entire home/apt,f
1.0,2,1.0,1.0,1,2,3,1,$90.00,52.3634484492,4.8816254251,Private room,f
2.0,2,1.0,1.0,1,1,3,2,$79.00,52.3711477876,4.9103912714,Private room,f
1.0,2,1.5,1.0,1,4,45,1,$169.00,52.3582087656,4.8975608988,Entire home/apt,f
1.0,2,1.0,1.0,1,2,2,1,$120.00,52.3641634148,4.8846747522000005,Entire home/apt,f
3.0,7,1.0,4.0,2,3,26,3,$345.00,52.363217551700004,4.9066435120000005,Entire home/apt,f
3.0,4,1.0,2.0,1,2,0,3,$280.00,52.3626265857,4.8856331518000005,Private room,f
4.0,2,1.0,1.0,1,2,8,4,$59.00,52.3647178301,4.8852209618,Private room,t
1.0,2,1.0,1.0,1,2,0,1,$120.00,52.369684777,4.916068147,Entire home/apt,t
1.0,4,1.0,0.0,2,2,55,1,$142.00,52.364937708,4.8886868005,Entire home/apt,f
2.0,2,1.0,1.0,1,2,0,2,$175.00,52.3657878967,4.9075003850000005,Entire home/apt,f
4.0,2,1.0,0.0,1,4,16,2,$130.00,52.3703864314,4.9097899287,Private room,t
1.0,4,1.0,2.0,4,2,27,1,$96.00,52.3699404277,4.9249429227,Entire home/apt,f
1.0,4,2.0,2.0,1,2,16,1,$495.00,52.3627298657,4.8918634279,Entire home/apt,f
1.0,4,1.0,1.0,1,2,3,1,$170.00,52.3610695131,4.8938072279,Entire home/apt,f
1.0,4,1.0,2.0,1,3,0,1,$240.00,52.3681453557,4.8993190184,Entire home/apt,f
1.0,4,1.5,1.0,2,5,72,1,$185.00,52.3635877952,4.9100093815,Entire home/apt,f
1.0,2,1.5,1.0,1,3,1,1,$100.00,52.3650620386,4.9028218845,Private room,f
2.0,2,1.0,1.0,2,1,28,2,$135.00,52.3603547019,4.8996654388,Private room,f
1.0,2,1.0,1.0,1,3,7,1,$120.00,52.3622837008,4.9011097724,Entire home/apt,f
1.0,3,2.0,1.0,1,1,3,1,$138.00,52.3704141703,4.9048511963,Private room,f
2.0,2,1.0,0.0,1,2,0,2,$150.00,52.3726035409,4.9083553301,Entire home/apt,t
1.0,4,1.0,2.0,1,3,39,1,$300.00,52.3646376273,4.892949974,Entire home/apt,f
106.0,2,1.0,1.0,1,3,18,50,$140.00,52.3625381212,4.914782811,Entire home/apt,f
1.0,2,1.0,1.0,1,1,17,1,$70.00,52.3683136579,4.9263828515,Private room,f
1.0,2,1.0,1.0,2,2,6,1,$120.00,52.369053689,4.9291107531,Entire home/apt,f
1.0,2,1.0,1.0,1,1,4,1,$125.00,52.3700137402,4.9286416269,Entire home/apt,t
1.0,5,1.0,3.0,2,2,3,1,$200.00,52.3722757877,4.9242387148999995,Entire home/apt,f
9.0,2,1.0,1.0,2,7,22,9,$115.00,52.3650631041,4.9002264293,Private room,f
1.0,2,1.0,1.0,1,5,3,1,$89.00,52.3696870304,4.9242935204,Entire home/apt,f
1.0,2,1.0,1.0,1,2,11,1,$112.00,52.3662981446,4.9101171353,Entire home/apt,t
1.0,2,1.0,1.0,2,1,26,1,$185.00,52.3693195618,4.9151315223,Private room,t
1.0,4,1.5,2.0,2,3,16,1,$199.00,52.364614916,4.9095440412,Entire home/apt,f
1.0,3,1.0,1.0,2,3,28,1,$210.00,52.3740966977,4.9025247525,Entire home/apt,f
103.0,4,1.0,2.0,1,2,0,91,$240.00,52.366659225,4.9066349356,Entire home/apt,t
1.0,2,1.0,1.0,1,3,3,1,$129.00,52.3695170644,4.9252769997,Entire home/apt,f
1.0,2,1.5,1.0,1,2,2,1,$125.00,52.3622254658,4.8998734154,Entire home/apt,f
1.0,1,1.0,0.0,1,2,0,1,$90.00,52.3691089832,4.9020933953,Entire home/apt,f
3.0,4,2.0,4.0,1,7,4,2,$350.00,52.3606867039,4.8930189841,Entire home/apt,f
5.0,4,1.0,2.0,1,3,1,5,$185.00,52.3585953256,4.8936394423,Entire home/apt,f
1.0,2,1.0,1.0,1,2,3,1,$83.00,52.3695225096,4.9230480534000005,Entire home/apt,f
1.0,4,1.0,2.0,2,2,15,1,$200.00,52.3662650619,4.8995323407,Private room,f
2.0,3,1.0,1.0,2,2,147,2,$109.00,52.3633459249,4.8850510925,Private room,f
4.0,2,1.0,1.0,2,4,3,4,$120.00,52.3714732599,4.9121580711,Entire home/apt,f
1.0,1,1.0,0.0,1,2,31,1,$120.00,52.359276447,4.8899012511,Entire home/apt,f
1.0,2,1.0,1.0,1,2,6,1,$120.00,52.3584693758,4.8944157747,Entire home/apt,f
1.0,2,1.0,1.0,1,14,0,1,$200.00,52.3623132996,4.894196973,Entire home/apt,f
1.0,2,1.0,1.0,1,3,14,1,$100.00,52.3740316484,4.9038301091,Private room,f
2.0,2,1.0,1.0,1,2,15,2,$130.00,52.3721980171,4.9068733922,Entire home/apt,f
1.0,4,1.0,2.0,2,3,16,1,$130.00,52.3701699864,4.9143778268,Entire home/apt,f
2.0,2,1.0,1.0,1,5,9,2,$88.00,52.3635339086,4.9199916459,Entire home/apt,f
1.0,2,1.0,1.0,1,1,0,1,$99.00,52.3620087781,4.8927236258,Private room,t
1.0,2,1.0,1.0,1,2,4,1,$120.00,52.3607529126,4.8944906757,Entire home/apt,f
1.0,2,1.0,1.0,1,3,1,1,$175.00,52.3680860253,4.921397852,Entire home/apt,f
1.0,3,1.0,1.0,2,2,4,1,$229.00,52.3661082258,4.8989799354,Entire home/apt,f
3.0,2,1.5,1.0,1,4,41,3,$95.00,52.3637901232,4.8905439821000005,Private room,f
1.0,4,1.0,1.0,2,2,2,1,$200.00,52.3609204853,4.8926791581,Private room,t
1.0,4,1.5,2.0,4,3,3,1,$200.00,52.3617247109,4.9069235374,Entire home/apt,f
103.0,2,1.0,0.0,1,2,1,91,$110.00,52.3604167915,4.8947208683,Entire home/apt,t
2.0,4,1.0,2.0,1,1,1,2,$230.00,52.3625403071,4.8838330995,Entire home/apt,f
1.0,2,1.0,1.0,1,2,1,1,$130.00,52.3621227498,4.8858914088,Entire home/apt,t
1.0,5,2.0,3.0,1,3,34,1,$394.00,52.3660897549,4.9106440047,Entire home/apt,f
1.0,4,1.0,1.0,2,2,40,1,$150.00,52.3609424087,4.8937491524,Entire home/apt,f
1.0,2,1.5,1.0,2,2,2,1,$85.00,52.3625062732,4.9128758195,Entire home/apt,t
1.0,4,1.0,3.0,4,7,15,1,$159.00,52.366888794,4.9198021751,Entire home/apt,f
1.0,4,1.0,2.0,2,5,9,1,$120.00,52.3729700636,4.9220003904,Entire home/apt,f
1.0,2,1.5,1.0,1,2,16,1,$105.00,52.3735821073,4.9237183677,Private room,f
1.0,4,1.0,2.0,1,2,7,1,$250.00,52.3679273042,4.9205607942,Entire home/apt,f
1.0,2,1.0,1.0,1,4,1,1,$195.00,52.3678983152,4.9173356915,Private room,f
1.0,2,1.0,1.0,1,3,4,1,$100.00,52.3631952189,4.9097900155000005,Entire home/apt,f
1.0,2,1.0,1.0,2,4,5,1,$120.00,52.3641938704,4.9176579717,Entire home/apt,f
1.0,4,1.5,1.0,2,4,20,1,$150.00,52.3623853528,4.8912621223,Entire home/apt,f
1.0,2,1.0,1.0,1,3,29,1,$75.00,52.363497472,4.9056598171,Private room,f
1.0,4,2.5,3.0,4,2,13,1,$350.00,52.3612623183,4.8899637636,Entire home/apt,t
1.0,2,1.0,1.0,1,2,0,1,$105.00,52.3610585127,4.8937510317,Entire home/apt,f
1.0,2,1.0,1.0,1,2,26,1,$115.00,52.3611516414,4.90740913,Entire home/apt,f
1.0,2,1.0,0.0,1,2,6,1,$129.00,52.3691444693,4.8978848484,Entire home/apt,f
4.0,2,1.0,1.0,1,2,4,4,$59.00,52.3644581366,4.8826011498,Private room,t
3.0,4,1.5,1.0,2,3,0,2,$149.00,52.3720091622,4.9013867719,Private room,f
0.0,2,1.0,1.0,1,2,4,1,$74.00,52.3681306817,4.911343748,Entire home/apt,f
1.0,4,2.0,2.0,1,2,4,1,$199.00,52.3596882223,4.9025980868,Entire home/apt,t
2.0,4,1.0,0.0,1,3,11,2,$250.00,52.3605323632,4.8924514755,Private room,f
3.0,2,1.0,1.0,1,2,19,3,$80.00,52.3653983175,4.8961849148,Private room,f
1.0,2,1.0,1.0,1,3,9,1,$130.00,52.3636920292,4.921529703,Entire home/apt,f
1.0,4,1.0,0.0,2,2,123,1,$120.00,52.3622221715,4.8915707159,Private room,t
103.0,3,1.0,0.0,2,2,0,91,$400.00,52.3620397574,4.8865296769,Entire home/apt,t
10.0,4,2.5,2.0,1,3,5,8,$199.00,52.3734911515,4.9052796378,Entire home/apt,f
1.0,1,1.0,1.0,1,14,0,1,$39.00,52.3696069424,4.899739745,Private room,f
2.0,2,1.0,1.0,1,10,0,2,$72.00,52.3672735586,4.9280431305,Entire home/apt,f
1.0,4,1.0,1.0,2,3,3,1,$119.00,52.3611183249,4.9043193767,Entire home/apt,f
1.0,2,1.5,1.0,2,3,46,1,$239.00,52.3644153821,4.9008772273000005,Entire home/apt,f
1.0,2,1.0,1.0,1,2,8,1,$125.00,52.3637487201,4.9038161996,Entire home/apt,f
1.0,2,1.5,2.0,2,1,9,1,$135.00,52.3631355638,4.8822617584,Entire home/apt,f
1.0,4,1.0,1.0,2,1,2,1,$250.00,52.3684397633,4.8978111989,Entire home/apt,f
1.0,5,2.5,3.0,1,5,17,1,$295.00,52.360703411,4.8898847512,Entire home/apt,f
2.0,4,1.0,2.0,1,5,0,2,$195.00,52.3642119269,4.9083373825,Entire home/apt,f
1.0,4,1.0,2.0,1,4,6,1,$139.00,52.3699313785,4.9303528103000005,Entire home/apt,t
2.0,4,1.0,2.0,3,1,12,2,$249.00,52.3684567032,4.8984605973,Entire home/apt,f
2.0,2,1.0,1.0,4,2,5,2,$468.00,52.362622128699996,4.8970837357,Private room,f
1.0,4,1.0,2.0,4,2,66,1,$300.00,52.3609314801,4.8980193022,Entire home/apt,f
2.0,2,1.0,1.0,1,3,14,1,$185.00,52.3617044159,4.8863196617,Entire home/apt,f
1.0,2,1.0,1.0,1,3,3,1,$150.00,52.362492743,4.8887354686,Entire home/apt,f
1.0,4,1.0,2.0,1,3,7,1,$95.00,52.3621582418,4.8842864575,Entire home/apt,f
1.0,2,2.0,1.0,1,1,2,1,$100.00,52.3622202893,4.8961267769,Private room,f
1.0,4,1.5,3.0,1,4,8,1,$180.00,52.3714633238,4.9043017397,Entire home/apt,f
1.0,2,1.0,0.0,1,3,64,1,$120.00,52.36470789,4.8845551885,Private room,f
1.0,3,1.0,2.0,1,2,24,1,$169.00,52.3644622098,4.9202502021,Entire home/apt,f
1.0,5,2.0,2.0,4,4,1,1,$270.00,52.3688189261,4.9155680979,Entire home/apt,t
1.0,2,1.0,1.0,1,2,14,1,$250.00,52.363960803,4.8846566215,Entire home/apt,f
2.0,2,1.0,1.0,1,3,0,2,$90.00,52.3721729837,4.9084824123,Entire home/apt,t
1.0,2,1.0,1.0,1,10,0,1,$70.00,52.3640782828,4.9081577004,Entire home/apt,f
1.0,2,1.0,1.0,1,3,1,1,$75.00,52.369586185,4.9225067301,Entire home/apt,f
1.0,3,1.0,2.0,1,6,6,1,$132.00,52.3664826107,4.8984734815,Entire home/apt,t
2.0,2,1.0,1.0,1,3,152,2,$95.00,52.3645333119,4.8811861819,Private room,f
2.0,2,1.0,1.0,1,1,12,2,$85.00,52.3711183546,4.9092784718,Private room,t
1.0,2,1.0,1.0,2,1,3,1,$116.00,52.3691775665,4.9294087454,Entire home/apt,f
1.0,4,1.5,2.0,2,3,1,1,"$1,000.00",52.3589498638,4.8982572565,Entire home/apt,t
2.0,2,1.0,1.0,1,3,10,2,$150.00,52.3651618743,4.8856226677,Private room,f
1.0,2,1.0,1.0,1,5,2,1,$90.00,52.363304927,4.9069604933,Entire home/apt,f
1.0,2,1.0,1.0,1,2,3,1,$85.00,52.3619565368,4.904588213,Entire home/apt,t
103.0,4,1.0,3.0,1,2,2,91,$225.00,52.3624806506,4.8901926614,Entire home/apt,t
2.0,2,1.0,1.0,2,2,6,2,$120.00,52.3636759952,4.888868033,Private room,f
1.0,4,1.0,2.0,2,3,10,1,$145.00,52.3730273618,4.9061731889,Entire home/apt,f
3.0,2,1.0,0.0,2,3,9,3,$115.00,52.3718684196,4.9025225982,Entire home/apt,f
2.0,2,1.5,1.0,1,2,74,2,$89.00,52.3756494714,4.9058096365,Private room,f
1.0,2,1.0,1.0,1,2,1,1,$110.00,52.3618563038,4.9096883373,Entire home/apt,f
1.0,2,1.0,1.0,1,2,20,1,$130.00,52.3734248841,4.9055590251000005,Entire home/apt,f
1.0,4,1.0,2.0,1,1,0,1,$159.00,52.3618780466,4.8942340424,Entire home/apt,f
3.0,4,1.0,1.0,2,4,0,3,$350.00,52.3693175343,4.8976619727,Entire home/apt,f
1.0,2,1.0,1.0,1,2,12,1,$155.00,52.3608979842,4.890852751,Entire home/apt,f
1.0,3,1.5,2.0,2,14,6,1,$130.00,52.3731183177,4.9065281458,Entire home/apt,f
1.0,4,1.0,2.0,2,2,103,1,$145.00,52.3580981517,4.8983080733,Entire home/apt,f
1.0,2,1.0,1.0,1,4,13,1,$111.00,52.369494631,4.9129935771,Entire home/apt,f
3.0,4,1.0,1.0,1,1,12,3,$120.00,52.3736519165,4.9228278472,Entire home/apt,f
10.0,2,1.0,1.0,1,7,0,8,$140.00,52.3750445613,4.9045452736,Entire home/apt,f
1.0,2,1.0,1.0,2,1,130,1,$70.00,52.3620060418,4.910138341,Entire home/apt,f
9.0,4,1.0,2.0,2,3,37,8,$211.00,52.3619482817,4.8907906698,Entire home/apt,f
1.0,4,1.5,3.0,1,2,1,1,$103.00,52.3707250847,4.9184798746,Entire home/apt,f
43.0,4,1.5,1.0,1,2,7,38,$219.00,52.3620949808,4.9141938563,Entire home/apt,f
1.0,4,1.0,1.0,4,3,233,1,$149.00,52.3718961468,4.9043693625,Entire home/apt,f
3.0,2,1.0,1.0,2,2,12,3,$80.00,52.3722323208,4.9021562045,Private room,t
1.0,4,1.0,2.0,5,6,7,1,$158.00,52.3739831582,4.9067931508000004,Entire home/apt,t
1.0,4,1.0,2.0,1,21,0,1,$20.00,52.3691328324,4.916945851,Entire home/apt,f
1.0,2,1.0,2.0,1,2,0,1,$150.00,52.3638195506,4.9172775141,Entire home/apt,f
10.0,2,1.5,1.0,1,7,2,8,$165.00,52.3739699051,4.9042023145,Entire home/apt,f
1.0,2,1.0,0.0,3,3,9,1,$85.00,52.3601527931,4.8905602427,Entire home/apt,f
1.0,2,1.5,1.0,1,3,58,1,$225.00,52.37213097,4.9037882171,Entire home/apt,t
1.0,5,2.0,3.0,4,2,5,1,$250.00,52.360173647,4.8923091457000005,Entire home/apt,f
1.0,2,1.0,2.0,2,3,4,1,$125.00,52.3718883819,4.9045199193,Entire home/apt,f
2.0,4,1.0,2.0,1,3,12,2,$279.00,52.3669294994,4.9068851045,Entire home/apt,f
4.0,2,1.0,0.0,1,4,5,2,$125.00,52.3717336462,4.9115507336,Private room,t
1.0,2,1.0,0.0,1,2,17,1,$100.00,52.3672486729,4.9018790887,Entire home/apt,f
1.0,5,1.5,2.0,4,3,15,1,$150.00,52.3675734737,4.9320507597,Entire home/apt,f
1.0,4,1.0,2.0,1,3,15,1,$225.00,52.3629025272,4.8866066978,Entire home/apt,t
1.0,2,1.0,1.0,1,3,25,1,$120.00,52.3639571462,4.8860404451,Private room,f
3.0,4,1.0,2.0,4,1,0,3,$110.00,52.3727473379,4.9236157255,Entire home/apt,f
2.0,7,1.0,3.0,4,4,6,1,$220.00,52.3637354348,4.9203135648,Entire home/apt,f
1.0,2,1.0,1.0,1,3,22,1,$105.00,52.3654377495,4.9129138787,Entire home/apt,f
1.0,6,2.0,3.0,1,3,5,1,$275.00,52.3683985692,4.9117172448,Entire home/apt,t
1.0,6,1.0,2.0,4,3,58,1,$310.00,52.3723818878,4.9013085719,Entire home/apt,f
1.0,2,1.0,1.0,1,2,0,1,$170.00,52.36516083,4.8870120078,Entire home/apt,f
24.0,4,1.0,0.0,2,3,82,20,$105.00,52.3693695465,4.9267491371,Entire home/apt,f
2.0,2,1.0,1.0,1,3,17,2,$140.00,52.3664293775,4.9061430453,Private room,f
1.0,2,1.0,1.0,1,1,16,1,$169.00,52.3607343574,4.8889578298,Entire home/apt,f
1.0,2,1.5,2.0,2,3,27,1,$150.00,52.359052656,4.9032429767,Entire home/apt,f
3.0,2,1.0,1.0,1,3,1,1,$150.00,52.3687961127,4.9202140352,Private room,f
1.0,2,1.5,1.0,1,2,0,1,$198.00,52.3709543909,4.9019985745,Entire home/apt,t
8.0,4,1.0,1.0,2,3,0,8,$185.00,52.3678598366,4.8977988963,Entire home/apt,f
1.0,4,1.0,2.0,2,4,27,1,$135.00,52.3601922687,4.9046457681,Entire home/apt,f
1.0,2,1.0,1.0,1,2,0,1,$165.00,52.3704447927,4.9073616663,Entire home/apt,f
1.0,2,1.0,1.0,1,2,36,1,$100.00,52.364367088,4.907445723,Private room,f
43.0,4,1.0,1.0,2,2,16,38,$99.00,52.3729470452,4.9083475975,Entire home/apt,f
1.0,2,1.0,2.0,2,7,1,1,$95.00,52.3709556733,4.9224859595,Entire home/apt,f
1.0,4,1.0,2.0,2,1,1,1,$130.00,52.35958917,4.899210127,Entire home/apt,f
1.0,2,1.0,1.0,1,3,9,1,$100.00,52.3687514448,4.9070804389,Entire home/apt,f
2.0,2,1.0,1.0,2,2,73,2,$135.00,52.3647775622,4.8830516212,Entire home/apt,t
1.0,2,1.0,1.0,1,2,22,1,$220.00,52.3670709663,4.9018290015,Entire home/apt,f
7.0,4,1.0,0.0,1,3,4,5,$200.00,52.3601661215,4.8925712786,Entire home/apt,f
1.0,5,1.5,3.0,1,4,0,1,$100.00,52.3687700548,4.914540007,Entire home/apt,f
1.0,2,1.0,2.0,2,7,0,1,$150.00,52.3693822224,4.9065435081,Entire home/apt,f
1.0,2,1.0,1.0,1,3,82,1,$139.00,52.3610281032,4.8944104711000005,Entire home/apt,f
1.0,6,2.0,3.0,2,7,3,1,$200.00,52.3711681566,4.9097143902,Entire home/apt,f
106.0,2,1.0,0.0,1,3,0,50,$148.00,52.3601667597,4.8901464659,Private room,f
1.0,2,1.0,1.0,1,2,82,1,$99.00,52.3591448281,4.8904732293,Private room,f
2.0,4,1.5,2.0,4,2,28,2,$298.00,52.3623294353,4.8964463558,Entire home/apt,f
1.0,2,1.0,1.0,1,2,2,1,$110.00,52.3640584608,4.90869731,Private room,f
1.0,4,1.0,2.0,4,2,7,1,$145.00,52.3711659923,4.929817934,Entire home/apt,t
25.0,2,1.0,1.0,1,3,11,25,$129.00,52.3718559446,4.9046185269,Entire home/apt,t
1.0,2,1.0,1.0,1,2,7,1,$190.00,52.3611190357,4.9001778091,Entire home/apt,f
1.0,2,1.0,1.0,2,4,0,1,$150.00,52.3623692078,4.8930501208,Entire home/apt,f
1.0,2,1.0,1.0,1,7,0,1,$115.00,52.3670855076,4.9226521732,Entire home/apt,t
4.0,2,1.0,1.0,1,1,1,4,$300.00,52.3714941041,4.9014451508,Private room,t
1.0,2,1.0,1.0,1,2,9,1,$99.00,52.3677313199,4.9038545881,Entire home/apt,f
1.0,2,1.0,1.0,1,2,30,1,$89.00,52.3727119881,4.9227515056,Private room,f
2.0,2,1.0,0.0,1,2,128,2,$75.00,52.3624197924,4.9092776296,Entire home/apt,f
5.0,2,1.0,1.0,1,1,7,5,$75.00,52.3768913049,4.9112537913,Private room,t
43.0,2,1.0,1.0,1,2,9,42,$125.00,52.3603939783,4.8897250124,Entire home/apt,f
1.0,2,1.0,1.0,1,3,44,1,$96.00,52.3718894267,4.9071608393,Private room,f
1.0,2,1.0,1.0,2,3,40,1,$244.00,52.3619565202,4.8874230523,Entire home/apt,f
1.0,6,2.0,3.0,1,5,6,1,$360.00,52.3612685713,4.8999126097,Entire home/apt,f
1.0,4,1.5,3.0,4,4,1,1,$250.00,52.3698762615,4.9251329732,Entire home/apt,f
1.0,6,1.0,2.0,5,2,23,1,$250.00,52.370979218,4.9096446985,Entire home/apt,f
1.0,2,1.0,1.0,1,2,4,1,$99.00,52.3608458276,4.8984500322999995,Entire home/apt,f
5.0,1,1.0,1.0,1,1,6,5,$39.00,52.3734277849,4.9097765734,Private room,f
2.0,4,1.0,1.0,2,2,2,1,$140.00,52.3613640257,4.9008694839,Entire home/apt,f
1.0,2,1.0,1.0,1,1,1,1,$250.00,52.3621965462,4.8999405008,Entire home/apt,f
1.0,2,1.0,1.0,1,2,8,1,$200.00,52.3712103436,4.9094233494,Private room,f
9.0,4,1.0,1.0,2,7,26,9,$120.00,52.3642780311,4.9005548313,Private room,f
1.0,2,1.0,1.0,2,2,12,1,$120.00,52.3637278152,4.8838007386,Private room,t
1.0,2,1.0,1.0,1,20,0,1,$65.00,52.367898363,4.9050061207999995,Entire home/apt,f
1.0,2,1.0,1.0,2,3,42,1,$120.00,52.3612334199,4.8948866397,Entire home/apt,f
1.0,4,1.0,2.0,1,3,15,1,$255.00,52.3690161245,4.9019423389,Entire home/apt,f
1.0,2,1.0,1.0,2,2,7,1,$150.00,52.3611435545,4.8890873835,Entire home/apt,f
1.0,4,1.0,1.0,1,1,1,1,$124.00,52.366872185,4.8983614967,Entire home/apt,f
9.0,4,1.0,1.0,2,7,11,9,$120.00,52.3646621615,4.8997474657,Private room,f
4.0,2,1.0,1.0,2,2,4,4,$100.00,52.3624557924,4.8848677912,Private room,f
1.0,4,1.0,4.0,1,3,4,1,$215.00,52.3710677994,4.9054053973,Entire home/apt,f
1.0,4,1.0,1.0,2,2,326,1,$175.00,52.3685015062,4.8966928502,Private room,f
1.0,4,2.5,3.0,3,3,14,1,$396.00,52.3621221571,4.8981775952,Entire home/apt,f
1.0,4,1.5,4.0,2,2,8,1,$242.00,52.3615711222,4.8962576725,Entire home/apt,f
16.0,4,1.0,1.0,1,2,2,15,$149.00,52.3637712976,4.8853270081,Entire home/apt,t
2.0,2,1.0,1.0,1,1,7,1,$100.00,52.3644674427,4.8823458543000005,Private room,t
3.0,4,1.0,0.0,2,2,34,1,$129.00,52.3615482584,4.8945766559,Entire home/apt,f
1.0,3,1.0,2.0,3,3,17,1,$115.00,52.3596687988,4.8972247077,Entire home/apt,t
1.0,4,1.5,0.0,2,2,38,1,$179.00,52.3608992323,4.8893309546,Entire home/apt,f
1.0,4,1.0,1.0,1,2,1,1,$189.00,52.3718879584,4.900006707,Entire home/apt,t
2.0,2,1.0,1.0,1,3,16,1,$149.00,52.3696329808,4.898131586,Entire home/apt,f
1.0,2,1.0,1.0,1,1,10,1,$85.00,52.364252832,4.9170723414,Private room,f
36.0,4,1.0,2.0,1,7,1,24,$240.00,52.3635894513,4.8998301909,Entire home/apt,f
1.0,2,1.0,1.0,1,4,43,1,$130.00,52.3717322539,4.9100989955,Entire home/apt,f
10.0,4,1.0,2.0,1,7,0,8,$219.00,52.3748014499,4.9047753618000005,Entire home/apt,f
1.0,3,1.0,1.0,1,3,3,1,$199.00,52.3629880938,4.8952479059,Entire home/apt,f
1.0,2,1.5,1.0,1,3,0,1,$95.00,52.3723096221,4.9059752117,Private room,f
1.0,2,1.0,1.0,1,4,43,1,$95.00,52.363585741,4.9058946239,Entire home/apt,f
1.0,4,1.0,3.0,4,1,5,1,$174.00,52.3647543317,4.8847833650000005,Entire home/apt,f
4.0,2,1.0,0.0,1,2,23,3,$95.00,52.3633990596,4.9054507412,Entire home/apt,f
